EntrezID	TCGA-A7-A13G	TCGA-AC-A23H	TCGA-AC-A2FB	TCGA-BH-A0AZ	TCGA-BH-A0B5	TCGA-BH-A0B7	TCGA-BH-A0BS	TCGA-BH-A0BT	TCGA-BH-A0BW	TCGA-BH-A0BZ	TCGA-BH-A0C3	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0DL	TCGA-BH-A0DO	TCGA-BH-A0DT	TCGA-BH-A0DV	TCGA-BH-A0H5	TCGA-BH-A0HA	TCGA-BH-A18J	TCGA-BH-A18K	TCGA-BH-A18L	TCGA-BH-A18M	TCGA-BH-A18N	TCGA-BH-A18P	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18S	TCGA-BH-A18U	TCGA-BH-A1EN	TCGA-BH-A1EO	TCGA-BH-A1ET	TCGA-BH-A1EU	TCGA-BH-A1EV	TCGA-BH-A1EW	TCGA-BH-A1F0	TCGA-BH-A1F2	TCGA-BH-A1F8	TCGA-BH-A1FC	TCGA-BH-A1FE	TCGA-BH-A1FG	TCGA-BH-A1FH	TCGA-BH-A1FJ	TCGA-BH-A1FM	TCGA-BH-A1FN	TCGA-BH-A1FU	TCGA-BH-A203	TCGA-BH-A204	TCGA-BH-A208	TCGA-BH-A209	TCGA-E2-A153	TCGA-E2-A158	TCGA-E2-A15I	TCGA-E2-A15M	TCGA-E2-A1IG	TCGA-E2-A1L7	TCGA-E2-A1LB	TCGA-E2-A1LS	TCGA-E9-A1N4	TCGA-E9-A1N5	TCGA-E9-A1N9	TCGA-E9-A1NA	TCGA-E9-A1NF	TCGA-E9-A1NG	TCGA-E9-A1R7	TCGA-E9-A1RB	TCGA-E9-A1RC	TCGA-E9-A1RD	TCGA-E9-A1RF	TCGA-E9-A1RH	TCGA-E9-A1RI	TCGA-GI-A2C8
100009676	6.045537	6.749588	6.097722	6.086283	6.253817	6.349569	5.919681	6.491326	6.998246	5.449109	6.990087	6.096218	6.217973	6.642341	5.865194	5.942339	5.195820	6.160331	6.324769	5.956108	6.102003	5.348679	5.961922	6.825768	6.313052	6.319558	7.004447	6.329882	6.436567	6.602773	5.352307	5.941743	6.251115	6.337383	5.285428	6.428330	5.175732	6.183302	5.224928	5.669679	6.325142	5.604667	6.227959	7.117186	5.675474	5.630676	5.695220	5.910869	5.813784	7.275284	6.043688	5.766028	5.134213	5.277814	5.735208	6.115289	6.264321	6.271599	6.067738	5.904183	5.296351	6.346093	6.006585	6.077922	6.305270	5.745993	6.522613	6.360521	7.623859	7.361589	6.187049	6.612718
100048912	1.565402	3.205408	1.699640	2.260507	2.116431	2.100574	1.694568	1.939151	1.366924	3.826782	1.928692	1.807932	2.322765	-0.695022	0.546857	2.330702	2.251446	2.911941	3.061742	1.653152	1.824320	4.042119	2.255531	2.849319	1.720629	6.397379	4.030751	2.707481	4.796364	2.344999	2.194654	2.428089	3.045880	2.634454	1.108826	1.782912	3.244476	3.702746	5.270951	2.277449	1.127633	2.308565	3.906660	0.120883	5.687637	2.377707	1.689925	4.926782	3.193977	1.702835	2.613037	5.786060	2.668664	2.580580	3.284544	6.448683	1.653060	-0.998558	2.302904	3.149422	2.032806	2.830235	3.478299	3.330687	1.663026	4.611981	3.716420	3.250886	4.568981	3.298981	3.063296	4.306393
100073347	0.105946	NaN	-0.625044	NaN	0.001010	-1.484388	NaN	2.076628	NaN	-0.727857	NaN	NaN	-1.262227	NaN	0.131853	-0.369781	-1.748554	NaN	0.476745	1.068189	-1.497771	-1.790859	NaN	0.457016	-1.449296	4.910502	NaN	0.970486	NaN	1.344999	1.516570	-0.630841	-2.275786	-1.365500	1.108826	1.104873	-0.709812	NaN	3.758559	0.107554	NaN	0.308594	NaN	-0.463947	1.281669	1.114634	-0.479955	NaN	-1.198262	-1.756818	0.153546	5.794993	-1.501443	-2.277184	-1.300448	3.480394	NaN	NaN	NaN	-1.020633	-1.137013	-0.693388	NaN	-0.715486	NaN	4.057390	NaN	-1.958477	1.034145	1.343408	-1.637109	2.005795
100093630	10.328451	8.026004	9.424695	9.048400	8.762513	8.133989	8.194406	9.496023	8.536859	7.704730	8.246610	9.567487	9.288536	9.633011	9.953083	9.629568	8.574486	9.654763	9.214865	8.402078	9.759186	8.939698	9.890469	9.517695	9.387542	8.604676	9.684022	10.541635	9.543795	8.498560	8.005228	9.003412	8.755996	8.367463	9.412621	8.426781	7.790124	7.071984	9.285525	8.570014	9.689873	8.641733	9.431933	8.728278	9.993829	9.424818	9.181771	9.770587	7.832330	10.461361	9.000664	10.142519	9.569540	8.609069	9.230965	7.715054	8.697458	9.468030	10.172024	8.859072	9.522886	11.252856	8.233180	7.882598	9.505718	8.705749	8.688077	9.754392	8.714823	7.176279	9.675169	7.620492
100101116	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
100101266	2.565378	-1.748554	2.182216	2.260507	2.000973	2.515612	2.073066	3.317651	2.260026	1.442121	2.665666	3.129860	3.130107	0.626860	2.794811	1.952184	2.158337	2.174982	3.798704	2.483210	3.309744	-0.205730	2.140026	3.704927	2.135666	2.082669	1.419323	1.385541	0.492622	-0.654944	1.516570	1.954159	2.723952	1.441802	1.331247	1.242328	1.612211	NaN	-0.180005	2.807952	2.243121	2.396050	1.932666	2.928295	0.959696	1.792730	3.519995	1.030619	2.889123	1.828347	2.475526	3.155587	2.746678	3.148869	3.400019	-0.043200	3.489569	0.001442	1.980976	1.786847	3.184820	2.766107	1.893323	0.606442	0.815002	2.642355	0.988485	4.107529	3.204094	2.866948	2.610771	0.005759
100101490	3.956456	3.401371	3.996895	3.710459	4.036582	2.210482	3.227618	3.741952	5.071488	3.660723	4.667824	4.620017	4.071213	4.778845	3.239536	4.449429	2.964583	3.927735	4.013239	5.119983	3.875338	5.937966	4.382647	3.510114	4.645148	4.982054	5.075053	3.398569	4.991635	5.382280	5.009208	3.809054	4.789395	4.223909	5.085204	4.315711	5.631998	5.445379	3.182200	5.017165	3.589248	3.576111	3.575191	3.942317	5.543629	2.783687	2.878255	5.724323	3.429268	5.008012	2.274619	5.251378	3.354241	4.754492	2.453412	4.309802	3.816559	5.068396	4.879657	4.545697	5.722859	4.142601	4.037918	4.023584	4.713228	4.982797	4.113867	3.811738	3.830144	2.263695	4.770544	4.225853
100101938	-1.893786	NaN	NaN	NaN	NaN	NaN	NaN	-1.382702	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.586404	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.942862	NaN	NaN	NaN	-1.656535	-1.637109	NaN
100113386	4.090320	3.257961	3.181166	1.143328	4.193685	1.991971	0.103800	3.228372	4.133078	4.135387	5.166121	3.951327	3.719643	3.240360	3.224951	3.475267	1.175557	2.204735	3.485762	2.747753	4.363353	5.219672	2.583639	4.307501	4.154778	4.092749	4.239444	1.088209	2.830296	2.461869	0.997907	3.224534	4.555448	2.569904	3.831675	3.034269	2.743795	2.045827	2.467645	4.611975	1.390668	2.936176	3.089702	3.173479	3.792606	3.668017	2.319069	2.490057	2.238634	4.044822	2.960956	4.098420	5.501452	3.716058	2.750092	4.347772	1.053598	4.250886	4.065452	4.654739	2.683584	3.273382	3.135174	1.908659	3.447751	3.627245	5.864468	4.003062	5.631104	1.627327	3.875711	4.040822
100124412	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.579060
100124533	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
100124692	0.690909	3.499144	0.696795	1.260507	3.116431	-1.484388	0.694568	NaN	10.440311	NaN	0.758730	0.807932	3.438226	3.626825	3.676166	0.630312	1.951886	3.496910	NaN	-1.516636	1.309758	NaN	1.876998	1.264356	NaN	6.353212	2.249385	-0.614403	-0.507378	NaN	-0.805409	2.243669	5.903860	NaN	NaN	8.871050	NaN	-0.789112	1.819954	3.429442	-1.457197	5.726431	0.447209	NaN	-1.040378	1.377679	1.689925	0.860685	1.386645	-0.756575	NaN	1.455123	2.306116	2.044534	NaN	-0.043200	NaN	7.062139	0.980976	NaN	2.950356	NaN	2.893323	-1.715486	0.078063	3.890281	0.988485	0.848798	NaN	NaN	1.170181	2.508277
100124700	6.867510	7.237059	5.767165	-0.061451	9.097238	7.722618	1.957580	6.792132	6.253066	2.079532	1.928692	6.981860	6.782183	6.270682	4.161589	7.575716	4.158321	6.466537	7.854706	4.037804	7.369666	8.295364	6.234559	-0.543089	9.504172	8.882288	7.544014	NaN	7.798647	5.400289	6.452044	8.106172	6.334974	2.882369	5.827659	5.192316	6.575680	8.006936	3.935431	7.684941	-1.457197	5.342000	NaN	6.393967	8.299568	6.185050	8.469820	1.668028	4.356249	6.542611	6.847094	3.777072	NaN	6.144675	6.733006	7.650317	9.140329	8.971549	-2.019170	5.747672	4.992175	3.628610	8.131735	5.130037	-1.506763	-0.357714	9.055266	6.345217	6.420752	6.538145	NaN	3.465217
100125556	5.987562	6.703664	5.941585	5.965480	5.304500	5.908352	5.871043	7.752735	6.389937	6.296276	5.156401	6.503035	5.665094	6.742732	5.191744	6.533311	5.658189	5.804242	6.161591	6.477229	6.551910	5.669806	5.866327	6.485900	5.810541	5.884566	6.093064	6.373384	6.806331	7.153071	5.340334	6.388241	5.630178	7.051076	4.576117	5.719033	6.928750	7.308560	4.512050	5.812591	7.051176	5.743122	6.441221	6.298534	6.178693	5.376190	4.095005	6.396281	5.136515	6.282981	6.025819	6.389601	5.978610	4.052451	5.644090	6.432726	5.072410	5.702023	4.629141	6.987021	5.737319	6.762541	6.460957	5.656279	6.432026	6.568513	6.342974	6.077499	7.666463	6.094800	6.239371	5.606984
100126270	1.811923	0.251204	-1.625044	NaN	-1.583809	NaN	-1.627271	NaN	1.144569	-1.727857	-0.241270	0.070939	-1.262227	0.892274	NaN	0.215244	-1.748554	-1.410045	NaN	-1.516636	NaN	-0.790859	-0.444969	0.778965	NaN	1.570171	0.249385	-1.614403	1.077516	-1.655172	0.194717	0.369159	1.630825	-1.365500	-0.476137	-0.627271	NaN	-1.788863	-0.764886	0.107554	-1.457197	0.308594	NaN	NaN	-0.040230	-1.207228	0.105008	1.182629	NaN	NaN	NaN	0.040121	-1.501443	NaN	-1.300448	NaN	NaN	0.001442	-0.019024	-1.020633	0.862908	-0.693388	0.308361	-0.715486	-1.506763	-0.357714	2.381505	0.626392	-1.550888	-0.656535	-1.637109	-0.579275
100126784	2.427874	1.804591	5.528549	5.205357	4.239497	4.070192	4.127518	2.492007	3.146948	2.633245	3.712970	5.105565	3.261350	3.082055	4.825419	5.367689	4.937933	5.410199	4.249362	3.551024	3.766553	2.617933	4.391507	4.501395	5.350310	4.482403	4.015194	4.409472	2.687150	1.344999	3.288890	4.953368	3.524590	4.362365	2.430767	3.726145	2.963826	7.611264	3.482926	6.355961	2.127633	6.144248	6.548333	1.343351	3.925506	4.792730	2.357946	2.526895	3.629986	1.243425	4.370060	4.658931	4.370346	2.717188	4.343436	4.339843	1.833011	2.701882	6.682340	6.968174	3.577683	2.952837	2.630289	5.758575	1.815002	3.101785	3.006424	2.553655	3.028145	5.212768	5.482522	2.668755
100126791	5.480999	NaN	8.131403	4.223971	5.015912	4.890641	5.950062	4.974759	4.340940	NaN	5.416982	7.967803	2.545153	2.211791	4.247320	7.466323	3.743289	5.016287	2.891808	3.805138	2.894701	1.531169	3.724999	4.899944	2.943021	2.667642	5.598121	4.844983	2.580049	NaN	0.194717	3.338838	4.199680	4.656817	5.292060	2.030866	1.097611	0.795850	4.444448	3.533775	5.712593	3.981003	3.769158	1.536003	2.866611	2.493161	1.841933	2.989975	1.801655	3.702835	5.060497	NaN	7.195716	0.044604	5.021511	1.541812	0.845671	-0.998558	5.762325	4.227418	1.670251	8.386165	3.008810	3.776399	3.663014	3.101785	2.942702	5.942303	3.149650	4.274127	5.117741	6.380821
100126793	3.913311	2.774777	3.419242	2.845470	2.116431	2.685537	1.542555	2.524089	2.366924	2.272202	2.080692	2.186437	3.130107	4.304898	3.131836	2.215244	0.573375	3.719304	1.699152	3.483210	3.711836	1.379177	1.724999	3.041961	3.194560	3.618732	2.708827	1.385541	2.492597	1.152378	3.282114	2.642216	4.027729	2.882369	2.224318	2.537818	1.990701	2.532816	-1.765131	2.981323	2.002090	2.308565	2.983276	2.705912	2.129646	2.377707	4.301354	1.182629	3.049596	3.915827	1.475552	3.625469	3.708198	3.148869	3.606478	4.480394	2.430660	4.210895	2.980958	2.679919	4.032815	2.554613	3.630301	2.606466	2.300446	3.101785	2.632361	3.128904	4.063917	1.802814	3.492135	3.064676
100127888	-0.796360	2.207268	0.995448	NaN	-1.513749	0.133827	-1.627271	NaN	4.152638	-1.657445	0.372284	NaN	0.424815	4.248117	0.546857	-0.306145	1.087327	1.946169	NaN	0.068189	NaN	-1.679920	-1.402397	NaN	2.108959	4.378109	-0.666576	NaN	0.862749	2.457699	NaN	-1.172994	0.308943	0.956354	NaN	5.258820	NaN	-1.678072	4.253362	NaN	-1.457197	3.361249	4.511765	NaN	3.641164	0.497638	NaN	-1.950090	NaN	2.073238	2.651867	0.040121	0.083656	-0.266559	NaN	-1.014500	NaN	6.434320	1.021835	NaN	-0.137172	3.356750	3.395831	1.487744	-0.506968	-1.942862	4.036609	-0.895127	-1.550888	-1.613962	NaN	-0.428566
100128023	-1.893786	-1.748554	NaN	NaN	0.001010	NaN	NaN	NaN	-0.440459	NaN	NaN	NaN	NaN	NaN	NaN	-1.369595	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.542879	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.215580	-0.276136	NaN	NaN	-0.632182	NaN	-1.788863	NaN	NaN	NaN	NaN	-1.874613	-1.463947	-1.040378	NaN	-1.479955	-1.139236	NaN	-1.756818	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.691523	NaN	NaN	NaN	NaN	-0.373514	NaN	-0.656535	-1.637109	NaN
100128076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.695255	-1.453241	-1.369595	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.542879	NaN	NaN	-1.750494	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.475936	NaN	NaN	NaN	-1.765131	-1.892714	NaN	NaN	NaN	NaN	-1.040378	NaN	NaN	-2.139236	-1.198262	NaN	NaN	-1.544982	NaN	NaN	-0.300448	-1.043051	NaN	NaN	NaN	NaN	NaN	-0.693388	NaN	-0.715486	NaN	NaN	-2.011588	NaN	NaN	NaN	-1.637109	NaN
100128164	0.690909	-1.748554	-0.040230	1.745926	0.737946	0.837540	1.542555	0.202136	-1.440263	-0.142895	0.343692	NaN	0.322736	-0.695022	1.131853	0.630312	NaN	1.759965	NaN	-0.516842	0.824320	-0.790859	0.139993	-1.542879	-1.449296	0.345737	-0.165693	1.707481	-0.507378	1.514955	0.194717	1.243669	1.971884	0.219463	0.108892	1.104873	1.460218	-1.788863	0.556895	0.429429	0.542704	1.767994	0.447209	NaN	-1.040378	NaN	0.105008	-0.139236	1.123600	1.943846	0.153546	0.455123	2.498736	0.892508	-0.300448	0.541812	NaN	-0.998558	1.788310	-0.020487	-1.137013	1.114034	0.308361	0.869477	-0.506968	1.864731	-1.011588	2.363367	-0.550888	-1.656535	1.170181	-0.579275
100128191	5.401590	5.959956	5.373944	5.560767	7.102360	5.549247	5.503975	5.702120	6.891481	5.905546	6.185706	7.089668	5.904205	5.669120	4.941768	5.174850	3.823107	6.088352	6.173787	5.868904	6.611540	6.154846	5.309431	5.876117	7.400608	7.099803	7.000637	4.941980	6.363259	5.949820	5.065021	4.950958	5.937347	5.780533	4.563677	6.055881	5.835242	6.130951	7.234630	6.120192	5.464034	4.724743	7.273397	7.218804	5.331974	6.393166	5.845254	6.113786	3.766521	6.337322	4.437527	7.023708	4.640141	5.656007	4.952436	7.240197	5.665120	6.812529	5.997159	5.875640	5.801177	5.949743	5.521522	5.165719	5.662818	7.825493	6.896537	5.650762	5.326584	6.902308	4.912214	4.091548
100128239	5.105959	3.743073	3.374845	1.938587	4.030707	2.515612	2.279531	4.009526	NaN	1.972619	2.566133	2.655924	2.322765	-1.695255	3.247320	1.952184	3.536836	4.081876	4.284129	0.068189	2.961827	3.418676	2.803000	3.916429	2.457594	-1.239226	2.336855	3.877401	3.446786	-0.654944	1.194654	3.032171	2.630848	6.753388	3.047434	1.104873	NaN	1.380840	-0.764886	-0.892446	3.297558	3.768004	3.932657	3.179845	-0.040230	1.600079	2.104940	1.320138	-0.198262	3.287797	3.323529	4.683960	3.543137	0.529971	4.699585	1.956837	3.015640	NaN	3.025366	2.679919	2.862888	3.798538	5.352762	2.808117	0.815002	NaN	5.086538	3.924081	2.256558	-0.071573	2.947816	2.228172
100128285	3.690920	1.421156	3.129728	3.260492	4.585924	1.975043	2.073066	2.617204	4.260018	3.481648	3.758772	3.392894	2.825256	4.764330	4.006307	4.089702	2.158337	3.113584	4.476771	3.768618	3.309744	3.418676	3.198934	4.996158	3.457594	5.542116	3.741251	1.555473	2.884910	1.666938	1.779638	2.828632	4.263110	2.882369	2.430767	4.225869	3.197173	3.068877	3.092969	3.277434	3.671950	4.115932	4.233827	3.393965	4.514305	3.316291	0.105008	4.200544	3.325228	5.265771	3.545919	2.914584	4.253634	3.182041	3.557569	4.711721	-1.154249	5.509237	3.025366	4.534080	2.862888	3.061569	3.478299	2.454465	3.537482	3.785310	3.795860	3.398993	4.149650	1.150755	3.269751	3.327716
100128288	5.363346	4.181953	5.281735	4.553281	5.891733	4.130313	2.957599	6.487570	4.985842	4.501006	5.218200	4.895395	5.410216	5.644747	5.301767	4.820097	4.205627	4.567302	5.834324	4.840765	5.131746	3.990592	5.375258	6.115210	5.237204	5.900307	5.069573	4.243532	4.682410	2.251901	3.364586	5.193634	6.004722	5.142242	4.454617	4.816349	5.699668	4.360645	3.520397	4.692472	3.752117	5.743205	5.102583	4.745436	6.099270	4.574089	4.163853	4.504550	4.502101	4.813258	4.881528	4.703073	6.156959	5.322523	5.343440	5.065357	5.131112	5.673870	4.653393	5.045578	6.042800	3.698996	4.734634	4.899258	3.351077	3.516822	4.010869	6.080355	5.034172	3.866948	5.385220	5.610644
100128292	3.913311	3.058576	4.397214	4.108491	4.585924	3.907919	2.694568	3.939133	4.581948	3.272187	4.758772	4.675827	4.545147	3.764325	4.404855	4.437627	3.573362	3.233873	4.249362	4.840765	3.787788	3.909668	3.803010	5.171243	3.358059	3.760753	2.156300	4.494076	4.220508	3.666938	6.205883	3.141792	3.451870	4.189034	2.916190	3.175237	4.244476	2.532816	2.234992	4.061707	4.375561	4.036495	3.983286	2.705912	5.129642	4.078132	3.426882	3.905091	3.386632	4.669667	4.401535	4.812693	3.990601	2.246165	4.159016	5.814812	2.430660	2.586404	3.535555	3.623340	3.817091	5.329048	3.478299	3.642101	1.952520	5.276560	3.965784	3.874325	3.619131	6.847215	4.293591	4.202183
100128378	NaN	-1.748554	NaN	-1.061300	-0.584025	NaN	NaN	NaN	NaN	NaN	-0.241270	2.186437	-0.262227	5.722750	0.546857	NaN	-1.748554	NaN	NaN	NaN	NaN	-1.790859	-1.444969	NaN	NaN	-0.239226	0.249385	NaN	1.492571	NaN	-0.805409	NaN	-1.276136	0.219463	-0.476137	-2.216921	-1.709812	NaN	NaN	NaN	NaN	-1.691523	0.125254	NaN	NaN	-0.207228	-1.479955	NaN	NaN	-0.756575	NaN	-1.544982	-1.501443	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.693388	NaN	-1.715486	-1.506763	NaN	-2.011588	NaN	NaN	NaN	-0.637109	NaN
100128385	7.921342	8.256841	8.927515	8.150458	7.891733	8.270492	7.444095	6.101022	5.925902	7.552960	7.395394	7.792066	7.583279	6.726962	8.444723	6.759555	7.352094	7.136914	5.446399	7.365858	7.391131	4.338510	7.642541	6.616871	7.377251	5.879696	6.753219	3.670954	8.745251	6.754399	8.729931	5.604421	7.594315	7.486196	7.956420	6.851703	8.050166	5.742278	7.226517	6.914867	5.952059	7.981003	5.233827	6.710911	5.451571	7.609716	7.163850	5.164477	7.456299	7.733251	7.230423	8.365037	7.678657	6.161402	7.187423	8.380997	6.678599	7.619829	5.820169	6.227416	7.366716	8.450064	5.665919	7.823705	8.140552	6.186675	7.774774	6.796323	6.049121	7.459733	7.111046	10.802633
100128542	NaN	NaN	NaN	-0.061451	0.415975	-1.484388	NaN	-0.382702	NaN	0.857185	-1.241270	-1.514161	-1.262227	0.304861	-0.453044	-0.369781	-1.748554	0.911960	0.476745	NaN	-0.497568	-0.790859	NaN	-1.542879	NaN	-1.239226	-1.750494	NaN	NaN	-0.070058	-0.805409	-1.215915	-0.276136	NaN	-1.475936	0.367930	-1.709812	-0.789112	NaN	-1.892714	NaN	-0.691523	-1.874613	NaN	-1.040378	-1.207228	-0.479955	-2.139236	0.386590	NaN	NaN	NaN	NaN	0.044604	-1.300448	-1.043051	NaN	NaN	-1.019170	-1.020633	-0.137172	-0.108425	0.308361	-0.715486	NaN	-1.942862	NaN	-1.958477	0.034216	NaN	-0.637109	1.228172
100128554	NaN	NaN	NaN	NaN	-1.583809	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.410045	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.805409	NaN	NaN	NaN	NaN	NaN	-1.709812	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.637109	NaN
100128573	0.427928	-1.748554	0.696795	NaN	0.001010	NaN	-1.627271	0.617204	-1.440263	-1.727857	-0.241270	1.655947	NaN	0.304861	1.131853	-0.369781	-0.163591	0.590051	NaN	-0.516842	-1.497771	NaN	0.139993	0.778965	NaN	-1.239226	-1.750494	-0.029441	0.492622	-0.654944	0.194717	0.106214	0.531269	-1.365500	-1.475936	-2.216921	-0.709812	-0.789112	-0.764886	-0.892446	-0.457395	-0.106405	0.710261	NaN	0.544683	-0.207228	-1.479955	-0.554273	-1.198262	1.243425	1.153611	2.262493	0.083656	-2.277184	1.869516	-1.043051	-0.154249	0.586404	-0.019024	0.979513	0.862908	0.306729	0.308361	NaN	0.078063	0.379288	0.310456	-0.373514	NaN	-0.071573	-1.637109	NaN
100128640	3.887321	5.121583	4.834276	4.330888	4.755849	5.481389	4.417029	4.617204	3.083145	2.916037	4.459209	4.825852	4.519152	3.731162	5.341292	5.759555	3.251431	4.371378	3.936204	3.290572	3.409282	3.116115	4.198934	5.932732	4.105293	5.082681	4.180132	5.777869	5.642332	1.804425	3.838508	5.908366	5.923622	4.219409	2.331247	4.322087	5.733221	2.670319	5.812424	4.061707	5.461532	5.128755	5.853222	5.222484	3.866611	4.002189	4.649276	5.581794	3.708551	6.574321	5.107805	7.749764	4.958179	3.699885	4.284544	5.464626	3.430673	7.007068	4.170790	4.679930	5.549392	3.114034	4.215259	3.808107	2.741014	5.432432	5.877249	5.211359	5.294698	6.972745	4.591673	4.760668
100128675	3.833882	-1.748554	-1.625044	0.938549	1.415975	0.100574	-0.042457	2.704673	0.559541	NaN	-0.241270	2.187546	NaN	0.304861	2.547771	0.630312	-0.748554	1.590003	1.476796	0.483261	1.824320	1.016568	1.362442	2.041979	0.872632	3.008684	0.571337	-0.029441	NaN	-1.655172	-0.805409	1.107621	2.768354	3.541341	-0.476137	1.782912	NaN	0.210888	-0.180005	NaN	-1.457197	-0.691523	1.825745	NaN	1.281669	NaN	-0.479955	0.445621	-1.198262	3.372687	0.738552	2.542605	3.023557	1.423040	0.699552	1.278758	1.847516	2.171367	0.788352	2.786847	NaN	-1.693388	-0.691523	-0.715486	NaN	1.643533	3.032894	1.741877	1.256588	-1.656535	0.362891	1.880255
100128782	7.549254	6.549692	7.570834	6.565593	6.245342	5.276359	5.638951	6.347302	7.142850	5.905401	6.075006	3.717517	5.484773	6.348799	7.331709	6.765468	6.657466	6.564779	6.314465	7.331399	6.172901	3.521390	7.140755	5.483135	7.044158	6.583803	5.264529	6.793627	5.939172	5.843896	7.009206	6.414947	7.738473	6.406861	5.834309	6.756305	5.665927	5.785906	6.840957	5.348494	7.003411	6.499192	6.148501	5.635702	4.570888	7.209993	7.184974	6.597807	6.917903	6.075154	6.196798	8.885763	7.808133	5.590198	5.599966	5.852980	6.647320	8.275962	6.344442	6.098845	5.712513	4.675799	6.114175	4.594525	6.953754	7.025742	6.352857	6.787883	6.700785	5.550307	6.341907	7.527671
100128788	5.629756	5.743071	4.483577	2.523537	5.197492	4.725059	3.620563	5.317644	3.203436	3.130173	6.209982	4.318895	4.492680	3.859791	4.736702	4.607780	0.836409	4.082192	5.521167	2.805148	4.257275	4.701083	4.046928	4.586284	4.550704	3.618732	4.004277	4.970665	4.721405	4.017432	3.101549	4.964251	4.492135	5.263804	4.167735	3.564281	5.045299	4.439716	3.234992	3.965489	5.800245	2.952427	5.102583	4.536208	4.514305	3.252158	5.452151	4.989979	3.049596	2.828368	4.439011	2.455150	5.596884	3.503972	4.021515	3.711715	4.704186	3.001442	3.504836	4.066950	4.149032	5.088171	5.751477	3.091903	5.287768	4.798859	5.573465	5.509205	4.063917	5.744269	5.317282	3.420819
100128811	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.640254	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.037414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.261230	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.578413	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
